Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2011-06-28,65.817,67.738,65.817,65.817,721
2011-06-29,65.908,67.738,65.636,66.914,1400
2011-06-30,67.554,67.828,66.275,67.782,853
2011-07-01,66.731,67.782,66.138,67.782,857
2011-07-04,67.874,68.924,66.776,66.96,71099
2011-07-05,66.731,66.731,60.606,65.407,2585
2011-07-06,64.902,66.001,64.081,65.407,430
2011-07-07,65.36,67.462,65.086,67.462,1599
2011-07-08,67.462,67.462,64.447,65.451,1605
2011-07-11,66.275,66.275,64.081,66.091,2108
2011-07-12,64.81,64.902,64.309,64.81,747
2011-07-13,64.902,66.091,64.171,66.001,2085
2011-07-14,63.899,65.36,63.257,63.714,3346
2011-07-15,63.989,63.989,63.577,63.989,566
2011-07-18,63.989,65.269,60.791,62.801,1772
2011-07-19,62.617,63.899,60.744,60.926,24524
2011-07-20,62.708,63.899,61.154,61.154,111345
2011-07-21,61.703,62.984,60.791,61.247,1345
2011-07-22,61.338,62.984,61.338,62.801,1110
2011-07-25,62.893,62.893,61.383,61.383,710
2011-07-26,61.703,62.617,57.592,58.825,4119
2011-07-27,59.419,59.419,57.592,58.459,5937
2011-07-28,58.367,60.287,57.592,59.966,1410
2011-07-29,59.328,59.328,58.321,58.961,11433
2011-08-01,58.961,60.103,58.549,59.373,34637
2011-08-02,59.328,59.373,58.596,59.19,66265
2011-08-03,57.592,58.321,57.592,57.82,26169
2011-08-04,57.592,58.688,56.219,56.859,82366
2011-08-05,55.761,56.677,54.848,55.304,12680
2011-08-08,54.848,55.123,51.236,51.236,20448
2011-08-09,51.191,51.649,48.54,49.271,20766
2011-08-10,51.008,52.975,47.078,47.078,16664
2011-08-11,50.278,50.278,46.62,47.535,15231
2011-08-12,52.105,53.934,49.454,52.105,6033
2011-08-16,57.133,57.406,52.105,57.406,14107
2011-08-17,57.316,60.333,56.219,57.406,8074
2011-08-18,54.848,54.848,53.934,54.848,6247
2011-08-19,52.288,55.627,49.408,54.848,3208
2011-08-22,53.934,55.669,53.386,53.386,1593
2011-08-23,53.386,53.934,52.013,52.699,1468
2011-08-24,53.02,53.431,51.649,52.105,512
2011-08-25,52.105,52.746,51.74,52.746,1269
2011-08-26,50.826,52.746,50.826,52.746,665
2011-08-29,52.653,52.975,51.466,52.975,1217
2011-08-30,53.477,53.705,52.562,53.02,4897
2011-08-31,53.705,53.705,51.008,51.466,1863
2011-09-01,49.363,52.883,49.363,50.278,1427
2011-09-02,51.831,51.831,48.45,48.45,1047
2011-09-05,48.45,48.45,47.26,47.26,2045
2011-09-06,46.985,47.352,46.163,46.62,5839
2011-09-07,46.803,48.082,46.482,46.62,3419
2011-09-08,47.488,47.488,46.53,46.53,879
2011-09-09,46.256,46.256,44.609,44.609,4175
2011-09-12,45.022,45.022,40.532,42.642,1708
2011-09-13,44.793,44.793,43.056,44.793,5634
2011-09-14,45.706,49.363,44.793,45.706,20409
2011-09-15,45.706,45.706,44.335,45.706,480
2011-09-16,47.991,47.991,45.597,46.62,1124
2011-09-19,45.706,45.706,44.793,45.248,608
2011-09-20,44.061,45.158,44.061,44.609,1082
2011-09-21,45.661,47.535,44.609,45.798,268
2011-09-22,45.752,45.752,43.805,43.805,1331
2011-09-23,43.805,45.688,42.05,42.689,1611
2011-09-26,44.783,45.615,42.964,45.615,1278
2011-09-27,46.118,47.991,45.688,45.844,2712
2011-09-28,47.535,47.9,44.793,44.793,8488
2011-09-29,47.9,47.9,45.076,45.706,2677
2011-09-30,48.175,48.403,47.535,48.129,7980
2011-10-03,48.45,48.45,45.798,46.073,555
2011-10-04,47.853,47.853,44.702,46.758,510
2011-10-05,47.991,47.991,45.706,46.62,202
2011-10-06,45.798,47.488,45.798,47.488,150
2011-10-07,47.488,47.488,45.267,45.267,58003
2011-10-10,45.706,46.575,45.706,45.706,15872
2011-10-11,45.706,46.347,45.248,45.248,12952
2011-10-12,45.706,45.934,44.802,45.934,644
2011-10-13,46.347,46.575,45.248,45.706,522
2011-10-14,45.706,46.163,45.248,45.706,2145
2011-10-17,46.53,46.53,45.341,45.341,2006
2011-10-18,45.248,45.248,44.793,44.793,3030
2011-10-19,45.248,45.248,43.421,43.877,2824
2011-10-20,44.775,44.775,42.927,42.927,11916
2011-10-21,42.964,43.329,42.964,42.964,21752
2011-10-24,43.87,45.067,43.01,43.01,2308
2011-10-25,44.793,45.523,43.696,44.645,764
2011-10-26,44.655,44.702,43.696,43.877,1311
2011-10-27,44.702,45.706,44.702,45.706,2282
2011-10-28,45.688,45.688,44.427,44.702,576
2011-10-31,44.746,46.62,44.746,46.256,1670
2011-11-02,43.877,45.706,43.512,45.706,4065
2011-11-03,45.615,46.53,44.244,45.706,604
2011-11-04,45.706,45.706,44.793,45.706,126
2011-11-07,45.022,46.347,45.022,46.163,705
2011-11-08,46.575,47.444,46.256,46.347,1108
2011-11-09,46.895,46.895,46.256,46.256,1567
2011-11-10,44.702,46.163,44.702,46.163,452
2011-11-14,46.848,46.848,45.706,45.706,160
2011-11-15,46.62,47.763,45.934,47.307,23900
2011-11-16,47.26,48.221,46.62,48.221,2408
2011-11-17,48.266,49.363,47.627,49.18,3552
2011-11-18,49.271,49.637,47.078,47.535,1527
2011-11-21,47.535,47.535,44.793,45.706,1285
2011-11-22,45.706,46.712,45.706,46.163,91377
2011-11-23,45.442,48.815,45.442,48.221,95277
2011-11-24,47.535,47.717,46.666,47.535,1606
2011-11-25,48.221,48.45,47.717,48.403,133
2011-11-28,49.18,49.226,48.082,49.226,375
2011-11-29,49.363,49.59,48.906,48.906,448
2011-11-30,48.312,48.312,45.889,46.62,33702
2011-12-01,48.356,48.632,45.706,48.403,5092
2011-12-02,47.535,48.356,47.535,48.356,356
2011-12-05,48.403,48.403,46.392,47.9,33375
2011-12-06,47.853,47.853,46.53,47.535,627
2011-12-07,45.98,47.535,45.706,47.535,1147
2011-12-09,46.301,47.673,45.706,47.673,471
2011-12-12,47.81,47.81,47.078,47.078,101179
2011-12-13,46.712,47.078,46.712,47.078,1009
2011-12-14,46.712,47.535,46.712,47.535,774
2011-12-15,47.581,47.991,47.535,47.535,1079
2011-12-16,47.991,47.991,46.848,47.535,77
2011-12-19,46.758,48.45,46.712,48.45,768
2011-12-20,48.356,49.363,47.535,49.043,35475
2011-12-21,49.363,49.866,48.45,49.866,2778
2011-12-22,49.866,51.191,49.866,51.191,12973
2011-12-23,52.105,52.105,50.552,51.649,451
2011-12-27,51.374,51.649,50.552,51.556,1176
2011-12-28,50.734,51.556,50.505,51.556,344
2011-12-29,50.459,51.556,50.459,50.872,67553
2011-12-30,50.913,50.913,48.535,50.876,6937
2012-01-02,50.323,50.734,50.323,50.734,1501
2012-01-03,51.649,51.649,51.1,51.1,195
2012-01-04,50.78,50.78,50.78,50.78,30
2012-01-05,50.734,50.734,49.5,49.5,1213
2012-01-09,50.186,50.186,49.271,49.271,214
2012-01-10,50.004,51.191,49.363,51.191,2794
2012-01-11,50.826,51.191,50.826,51.191,7716
2012-01-12,51.649,53.934,51.649,53.842,2506
2012-01-13,53.842,53.934,52.838,53.934,11599
2012-01-16,53.842,53.889,52.242,53.889,7170
2012-01-17,53.934,56.31,53.934,55.214,3106
2012-01-18,55.077,56.585,54.848,56.585,339
2012-01-19,56.677,56.677,55.58,55.853,5228
2012-01-20,54.848,55.761,54.848,55.761,556
2012-01-23,56.219,56.219,55.761,55.761,358
2012-01-24,55.396,55.669,54.117,54.39,4377
2012-01-25,53.934,55.58,53.934,55.58,597
2012-01-26,54.848,57.498,54.848,55.58,2079
2012-01-27,54.848,55.761,54.848,55.716,1980
2012-01-30,55.669,56.585,54.848,55.761,36095
2012-01-31,55.759,56.901,55.077,56.901,2752
2012-02-01,56.905,57.406,55.761,55.761,1553
2012-02-02,55.853,55.853,55.304,55.761,617
2012-02-03,55.396,56.31,55.304,56.31,857
2012-02-06,56.31,56.31,54.848,55.669,29473
2012-02-07,55.761,55.761,54.94,54.94,1232
2012-02-08,55.304,56.585,54.94,55.396,1262
2012-02-09,55.396,55.489,55.077,55.077,381
2012-02-10,55.123,55.123,53.02,54.025,2019
2012-02-13,54.711,54.848,54.711,54.711,402
2012-02-14,54.711,55.669,54.208,54.345,412
2012-02-15,55.123,55.123,53.477,54.848,842
2012-02-16,53.477,53.751,53.477,53.567,504
2012-02-17,54.39,54.39,53.567,53.934,333
2012-02-20,54.39,54.848,54.39,54.848,4225
2012-02-21,55.761,55.761,54.619,55.669,2983
2012-02-22,55.761,55.761,53.889,54.345,1028
2012-02-23,54.527,54.986,53.156,53.934,5928
2012-02-24,53.934,54.711,53.293,53.979,1906
2012-02-27,54.345,54.756,53.567,54.254,48997
2012-02-28,53.659,54.254,53.02,53.02,28413
2012-02-29,53.934,53.934,53.477,53.477,663
2012-03-01,53.842,55.716,53.842,55.716,62251
2012-03-02,55.761,58.321,55.761,57.042,24107
2012-03-05,58.641,58.778,56.767,57.224,1538
2012-03-06,57.042,58.185,57.042,58.185,27062
2012-03-07,57.592,58.503,56.31,58.503,2077
2012-03-08,58.961,60.791,58.503,60.791,4268
2012-03-09,60.926,62.069,60.744,60.744,1878
2012-03-12,60.15,60.791,60.15,60.791,337
2012-03-13,60.791,61.658,60.791,61.064,911
2012-03-14,61.247,62.161,61.247,62.069,1373
2012-03-15,62.251,63.533,62.251,63.533,1067
2012-03-16,63.623,63.805,62.161,62.251,5997
2012-03-19,62.344,62.527,61.703,62.527,955
2012-03-20,61.247,62.527,61.247,62.161,1364
2012-03-21,60.881,61.703,60.515,60.606,1568
2012-03-22,60.562,61.247,60.425,60.425,24031
2012-03-23,61.247,61.247,61.247,61.247,7122
2012-03-26,61.43,62.161,59.419,62.161,959
2012-03-27,63.533,63.533,61.933,61.933,1336
2012-03-28,61.018,61.978,61.018,61.978,107
2012-03-29,60.791,60.791,59.784,60.652,782
2012-03-30,60.653,60.653,59.419,59.604,1140
2012-04-02,59.599,59.599,58.412,58.412,518
2012-04-03,58.321,59.052,57.956,59.052,20344
2012-04-04,58.87,58.961,58.412,58.87,583
2012-04-05,58.001,58.503,57.956,58.503,272
2012-04-10,58.001,58.001,57.592,57.592,194
2012-04-11,57.592,58.778,56.723,58.641,1229
2012-04-12,58.778,59.419,58.094,59.419,547
2012-04-13,60.241,60.241,59.419,59.419,4554
2012-04-16,58.961,58.961,58.961,58.961,161
2012-04-17,57.133,59.419,57.133,59.419,112
2012-04-18,57.728,59.784,57.728,59.784,64
2012-04-19,59.19,59.19,57.773,58.961,193
2012-04-20,56.995,58.048,56.995,57.133,89
2012-04-23,57.133,59.419,52.105,52.105,2520
2012-04-24,52.105,56.677,52.105,54.254,1428
2012-04-25,53.934,56.677,53.842,56.677,1859
2012-04-26,58.961,58.961,56.814,57.592,215
2012-04-30,58.866,59.147,56.77,56.77,193
2012-05-02,59.145,59.145,56.767,56.814,407
2012-05-04,57.453,57.498,57.453,57.498,110
2012-05-07,55.761,57.453,55.761,57.453,700
2012-05-08,57.133,57.133,57.133,57.133,18
2012-05-09,56.677,56.677,55.716,55.716,1686
2012-05-10,55.716,56.585,53.979,54.756,1449
2012-05-11,56.63,56.63,54.025,55.304,160
2012-05-14,53.889,54.848,53.477,54.848,400
2012-05-15,53.293,54.848,53.293,53.293,118
2012-05-16,53.248,54.848,51.284,53.02,1294
2012-05-17,51.649,54.848,51.649,54.527,566
2012-05-18,54.756,54.756,53.02,53.293,22991
2012-05-21,53.11,54.848,53.11,53.934,30016
2012-05-22,54.117,54.117,53.11,53.202,11086
2012-05-23,53.431,56.585,53.431,53.567,2362
2012-05-24,53.614,54.848,53.567,53.567,1123
2012-05-25,54.801,54.801,52.79,54.756,1157
2012-05-28,55.259,55.669,54.801,54.801,167
2012-05-29,53.934,53.934,53.293,53.293,49
2012-05-30,53.338,54.664,53.338,53.934,86
2012-05-31,53.841,54.712,53.289,54.712,405
2012-06-01,53.842,53.842,53.293,53.293,83
2012-06-04,53.293,54.117,51.877,54.072,188
2012-06-05,54.072,54.072,54.072,54.072,50
2012-06-06,52.79,52.838,52.79,52.838,8
2012-06-08,52.975,52.975,51.603,51.603,1381
2012-06-11,52.105,52.105,51.922,51.922,1895
2012-06-12,51.74,54.117,51.556,53.934,584
2012-06-13,53.889,54.801,53.889,54.117,1736
2012-06-14,53.934,54.39,53.477,54.39,520
2012-06-15,54.848,55.761,54.848,55.716,963
2012-06-18,56.31,56.31,55.807,55.853,455
2012-06-19,55.853,56.951,55.807,56.265,649
2012-06-20,57.453,57.453,54.208,55.304,1613
2012-06-21,55.214,55.214,53.386,53.567,710
2012-06-22,53.477,53.477,52.288,52.746,612
2012-06-25,53.386,54.39,52.746,54.39,345
2012-06-26,56.173,56.173,54.436,55.898,595
2012-06-27,56.356,56.494,56.31,56.494,1082
2012-06-28,56.63,57.956,56.494,57.956,1530
2012-06-29,57.042,58.5,57.042,58.324,1371
2012-07-02,58.688,60.333,58.688,58.732,2214
2012-07-03,59.231,60.1,59.231,59.877,1618
2012-07-04,59.512,60.701,59.512,60.561,1767
2012-07-05,60.335,60.795,60.335,60.335,688
2012-07-06,60.335,60.42,59.419,60.335,10343
2012-07-09,60.333,60.333,59.419,59.875,347
2012-07-10,60.333,60.791,60.333,60.333,25949
2012-07-11,60.333,60.469,59.373,60.333,990
2012-07-12,60.241,61.247,59.328,61.247,6153
2012-07-13,60.606,61.244,60.606,61.244,3507
2012-07-16,61.247,61.612,61.247,61.43,674
2012-07-17,61.019,62.16,61.019,62.16,4571
2012-07-18,62.16,62.618,61.607,62.618,958
2012-07-19,62.16,62.16,62.067,62.16,689
2012-07-20,61.477,62.618,61.477,62.394,380
2012-07-23,62.572,62.572,61.019,61.019,2938
2012-07-24,61.019,61.019,60.335,60.335,337
2012-07-25,60.335,60.42,59.512,60.1,93
2012-07-26,60.1,60.1,59.419,59.419,35991
2012-07-27,60.354,60.354,58.95,60.307,475
2012-07-30,60.775,60.916,58.294,60.916,173
2012-07-31,60.727,60.823,58.483,59.887,477
2012-08-01,59.045,59.652,58.483,58.95,345
2012-08-02,58.717,58.95,58.294,58.294,118
2012-08-03,58.294,58.483,58.294,58.294,51494
2012-08-06,58.249,59.793,58.249,58.997,995
2012-08-07,59.746,59.746,58.95,58.95,18150
2012-08-08,58.483,59.604,58.202,58.202,372
2012-08-09,58.202,58.95,57.547,58.95,2444
2012-08-10,58.95,58.95,58.015,58.015,1089
2012-08-13,59.419,59.699,59.419,59.419,380
2012-08-14,59.419,59.419,58.483,58.483,625
2012-08-16,58.95,60.823,58.95,60.823,1668
2012-08-17,60.823,64.098,60.823,63.629,1954
2012-08-20,63.629,63.722,62.692,63.629,11967
2012-08-21,63.629,63.629,62.413,63.488,226
2012-08-22,62.413,62.692,62.085,62.085,340
2012-08-23,62.133,62.974,61.945,62.974,1910
2012-08-24,62.692,62.692,62.692,62.692,2800
2012-08-27,61.664,61.758,61.664,61.758,1479
2012-08-28,61.758,62.599,61.758,62.599,131
2012-08-29,61.851,62.226,61.851,62.226,1304
2012-08-30,61.383,62.226,61.383,62.226,181
2012-08-31,62.226,62.226,62.226,62.226,2359
2012-09-03,66.53,66.53,63.629,65.032,6238
2012-09-04,64.05,67.372,64.05,65.501,66791
2012-09-05,65.687,66.436,65.501,66.436,23029
2012-09-06,65.968,67.84,65.501,66.436,5038
2012-09-07,67.278,67.278,65.032,65.501,19526
2012-09-10,65.501,65.501,63.77,64.098,2001
2012-09-11,64.377,64.846,63.909,63.909,3779
2012-09-12,65.313,65.313,62.881,62.881,444
2012-09-13,61.945,63.629,61.851,63.629,725
2012-09-14,64.753,66.436,64.563,64.659,24414
2012-09-17,65.968,65.968,64.563,64.563,1570
2012-09-18,64.659,64.659,64.471,64.563,73
2012-09-19,64.563,64.659,63.629,64.518,52201
2012-09-20,63.722,64.563,63.722,64.563,341
2012-09-21,63.77,66.062,63.77,66.062,53872
2012-09-24,65.968,65.968,64.563,65.501,10890
2012-09-25,65.501,66.25,64.563,66.25,1201
2012-09-26,65.501,66.155,63.677,65.501,1210
2012-09-27,66.25,66.904,65.968,66.436,2430
2012-09-28,66.436,67.231,66.436,66.998,9834
2012-10-01,66.436,69.711,66.436,69.617,2985
2012-10-02,68.869,69.524,68.822,68.822,547
2012-10-03,68.822,70.18,68.822,70.086,18597
2012-10-04,70.18,70.46,69.991,70.46,447
2012-10-05,71.114,72.238,70.646,71.397,1217
2012-10-08,72.566,74.858,72.332,72.332,1885
2012-10-09,72.518,73.689,72.332,73.641,612
2012-10-10,72.518,73.595,71.302,73.595,417
2012-10-11,72.471,72.986,72.471,72.61,24122
2012-10-12,72.518,72.801,72.097,72.518,20109
2012-10-15,72.518,74.764,71.583,74.764,2692
2012-10-16,74.764,74.764,72.425,73.455,388
2012-10-17,72.518,72.518,70.366,71.161,5742
2012-10-18,71.583,72.332,71.583,72.051,11171
2012-10-19,70.646,72.051,69.336,69.336,611
2012-10-22,70.086,70.086,65.547,68.074,1357
2012-10-23,67.465,68.027,64.563,68.027,1953
2012-10-24,66.436,68.027,66.436,67.84,557
2012-10-25,66.717,67.7,66.717,67.7,1461
2012-10-26,67.652,67.652,65.781,66.904,10850
2012-10-29,66.998,67.325,66.436,67.325,8171
2012-10-30,66.904,66.998,65.501,65.501,547
2012-10-31,65.408,66.436,64.098,66.436,8024
2012-11-02,66.342,66.342,64.098,64.191,770
2012-11-05,64.377,65.313,64.377,64.563,5806
2012-11-06,64.563,65.501,64.563,65.501,722
2012-11-07,65.781,65.781,64.939,65.687,802
2012-11-08,65.687,66.436,64.659,65.36,2304
2012-11-09,65.032,65.408,64.563,64.563,331
2012-11-12,64.191,65.501,63.677,65.452,6152
2012-11-13,65.501,65.501,63.816,63.816,216
2012-11-14,63.863,65.501,63.722,65.501,2210
2012-11-15,65.687,65.687,64.285,65.501,1045
2012-11-16,65.595,66.624,63.722,64.563,1511
2012-11-19,64.563,64.893,63.629,63.629,1144
2012-11-20,63.255,64.846,62.692,64.846,889
2012-11-21,64.705,65.032,64.003,64.003,239
2012-11-22,64.563,64.563,63.629,63.629,572
2012-11-23,63.956,64.753,62.974,62.974,501
2012-11-26,62.974,63.208,61.899,61.992,878
2012-11-27,61.899,63.161,61.758,63.161,1495
2012-11-28,63.161,64.659,63.161,64.563,2737
2012-11-29,65.127,65.501,65.127,65.22,674
2012-11-30,64.987,65.408,64.563,65.267,1024
2012-12-03,66.436,66.904,66.062,66.062,1283
2012-12-04,66.436,69.244,66.436,69.244,1793
2012-12-05,69.431,70.18,68.402,69.244,2222
2012-12-06,69.244,69.664,68.307,69.664,939
2012-12-07,67.933,68.027,66.904,67.84,926
2012-12-10,67.84,68.121,67.139,67.185,780
2012-12-11,67.185,67.933,66.904,67.465,14757
2012-12-12,67.139,69.664,66.062,69.664,1765
2012-12-13,67.513,69.571,67.465,69.571,524
2012-12-14,69.244,69.711,69.244,69.711,956
2012-12-17,69.244,69.384,67.84,67.933,776
2012-12-18,67.933,68.307,67.933,68.307,3397
2012-12-19,68.307,68.307,67.933,68.307,1006
2012-12-20,67.84,67.84,66.483,66.904,805
2012-12-21,67.372,69.524,66.904,69.524,1604
2012-12-27,69.244,69.244,67.981,67.981,993
2012-12-28,66.53,69.057,66.53,68.775,2282
2013-01-02,67.84,69.15,67.84,69.15,787
2013-01-03,69.15,69.15,67.652,68.307,306
2013-01-04,67.933,69.244,67.933,68.402,2708
2013-01-07,68.402,68.402,67.748,67.748,272
2013-01-08,68.307,68.589,68.307,68.307,164
2013-01-09,68.402,69.336,67.793,67.793,1060
2013-01-10,67.793,70.18,67.793,68.775,2848
2013-01-11,68.775,69.524,68.775,69.524,134
2013-01-14,69.524,71.397,69.524,71.256,5066
2013-01-15,72.051,72.051,71.302,71.397,22160
2013-01-16,72.051,72.051,70.836,71.114,13590
2013-01-17,71.114,71.676,71.114,71.114,54081
2013-01-18,72.986,72.986,71.583,71.77,27892
2013-01-21,73.922,78.601,73.455,78.601,40946
2013-01-22,80.472,82.812,79.536,80.284,15709
2013-01-23,82.25,82.812,80.472,82.531,11723
2013-01-24,83.186,84.169,82.859,82.859,5245
2013-01-25,83.842,83.842,81.97,82.623,6062
2013-01-28,83.279,83.467,82.344,82.344,3221
2013-01-29,82.064,82.437,79.536,80.144,1887
2013-01-30,80.099,80.191,77.712,79.49,3835
2013-01-31,79.536,80.799,79.444,80.614,408
2013-02-01,80.754,80.893,80.472,80.893,627
2013-02-04,82.531,84.169,82.344,84.169,32562
2013-02-05,82.671,84.683,82.531,84.636,17883
2013-02-06,84.636,84.636,80.94,84.169,2232
2013-02-07,81.08,82.812,81.08,82.298,829
2013-02-08,81.875,81.875,81.455,81.875,107
2013-02-11,81.875,81.875,80.331,81.409,883
2013-02-12,81.409,81.829,80.94,81.829,737
2013-02-13,81.829,81.829,79.676,81.642,292
2013-02-14,81.409,82.437,80.099,82.437,2986
2013-02-15,82.437,83.279,81.595,83.279,1126
2013-02-18,82.623,85.431,82.623,84.963,3697
2013-02-19,84.683,84.683,83.748,84.216,43490
2013-02-20,84.216,84.963,84.216,84.216,2127
2013-02-21,84.216,84.216,80.566,82.531,6832
2013-02-22,82.531,82.812,81.409,81.501,10912
2013-02-25,81.455,82.812,80.988,82.298,3334
2013-02-26,82.344,82.812,81.548,82.812,5376
2013-02-27,82.812,82.812,81.642,82.719,4250
2013-02-28,82.719,82.812,82.344,82.765,1411
2013-03-01,82.437,86.086,82.344,86.086,2733
2013-03-04,86.835,87.023,83.842,83.842,2013
2013-03-05,86.133,86.133,84.403,84.449,165
2013-03-06,84.449,84.496,84.216,84.216,381
2013-03-07,83.279,84.449,83.279,84.216,6896
2013-03-08,84.216,84.496,82.812,83.842,3493
2013-03-11,83.842,83.934,78.227,80.238,52421
2013-03-12,80.472,82.998,80.284,82.998,674
2013-03-13,82.905,82.905,80.754,82.156,1652
2013-03-14,82.719,82.719,81.688,82.344,192
2013-03-15,82.812,83.279,81.782,82.812,274
2013-03-18,79.116,83.092,79.116,80.706,224
2013-03-19,80.706,80.754,80.472,80.472,711
2013-03-20,80.004,80.004,79.536,79.536,131
2013-03-21,79.536,79.536,78.601,78.601,6251
2013-03-22,78.227,78.227,72.893,75.795,2631
2013-03-25,75.091,80.099,74.203,75.186,10129
2013-03-26,75.232,77.618,73.5,76.543,1177
2013-03-27,76.729,77.618,75.795,77.477,16591
2013-03-28,78.319,78.319,75.84,77.665,9188
2013-04-02,77.665,79.07,77.665,78.133,442
2013-04-03,78.133,78.133,75.325,76.449,459
2013-04-04,75.887,78.414,75.325,77.665,498
2013-04-05,77.477,77.9,75.513,77.9,1437
2013-04-08,78.133,78.133,76.262,76.308,433
2013-04-09,76.262,77.618,75.465,76.402,652
2013-04-10,75.513,77.29,75.513,76.449,1068
2013-04-11,75.98,77.572,75.98,77.572,9296
2013-04-12,76.729,78.601,76.729,77.712,754
2013-04-15,75.98,78.928,75.98,78.928,96
2013-04-17,78.508,78.881,76.412,77.646,667
2013-04-18,75.044,77.197,74.961,76.636,4712
2013-04-19,75.795,78.227,75.242,75.795,82775
2013-04-22,77.563,77.563,75.795,76.738,5002
2013-04-23,75.916,76.917,75.795,75.795,412
2013-04-24,75.805,76.168,75.805,76.037,241
2013-04-25,76.533,76.543,76.037,76.037,1437
2013-04-26,75.84,76.543,75.84,76.262,379
2013-04-29,76.262,76.262,75.795,75.795,380
2013-04-30,76.728,78.319,76.728,78.319,354
2013-05-02,78.31,78.319,77.665,77.665,38
2013-05-06,77.665,78.994,76.646,78.994,121
2013-05-07,78.994,84.121,78.787,83.279,1400
2013-05-08,80.799,83.279,80.799,80.893,686
2013-05-09,81.033,81.409,80.893,80.893,200
2013-05-10,80.893,80.893,80.472,80.856,12928
2013-05-13,81.409,81.409,79.536,80.482,1647
2013-05-14,80.463,80.463,79.536,79.995,176
2013-05-15,79.976,80.472,79.64,80.472,393
2013-05-16,79.303,86.555,76.729,84.216,14129
2013-05-17,82.437,83.748,81.409,82.596,10639
2013-05-20,81.688,82.71,81.642,82.344,866
2013-05-21,81.875,82.344,79.162,79.865,2317
2013-05-22,79.63,80.361,78.601,78.601,737
2013-05-23,78.611,79.424,76.822,76.822,13131
2013-05-24,76.822,77.945,76.822,77.76,712
2013-05-27,77.804,79.536,77.804,78.975,254
2013-05-28,78.975,78.975,77.525,77.525,1624
2013-05-29,77.665,78.498,76.869,76.869,714
2013-05-31,77.662,78.042,76.919,77.853,245
2013-06-03,77.852,77.852,77.011,77.15,306
2013-06-04,77.674,78.133,77.665,77.665,374
2013-06-05,77.945,77.945,75.897,77.29,8297
2013-06-06,77.945,77.945,76.822,77.76,765
2013-06-07,78.133,80.004,78.133,79.536,815
2013-06-10,79.536,80.443,79.256,80.443,826
2013-06-11,80.453,80.453,79.536,80.191,659
2013-06-12,79.536,80.425,79.536,80.425,364
2013-06-13,80.425,80.425,79.724,80.379,447
2013-06-14,80.379,81.033,80.379,81.033,4238
2013-06-17,81.409,81.922,80.94,81.875,2475
2013-06-18,81.875,81.875,80.94,81.875,356
2013-06-19,78.601,81.221,78.601,80.004,747
2013-06-20,78.611,79.256,76.822,76.822,697
2013-06-21,76.636,76.963,76.543,76.729,963
2013-06-24,76.729,77.477,76.636,77.477,1215
